Ukazatel,IndicatorType,Počet obyvatel obce,VELSKUPOBC,Území-Stát,Uz023h22.STAT,Území-Kraj,Uz023h22.KRAJ,Území-Okres,Uz023h22.OKRES,Druh nemovitosti,REPRCENNEM,Roční a 3-letá období,CAS1R3R1,Hodnota
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Přerov,CZ0714,Rodinné domy [Kč/m2],10302,2024,2024,35352
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Přerov,CZ0714,Rodinné domy [Kč/m2],10302,2025,2025,39017
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Přerov,CZ0714,Byty [Kč/m2],10602,2019,2019,23032
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Přerov,CZ0714,Byty [Kč/m2],10602,2020,2020,25819
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Přerov,CZ0714,Byty [Kč/m2],10602,2021,2021,33492
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Přerov,CZ0714,Byty [Kč/m2],10602,2022,2022,41925
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Přerov,CZ0714,Byty [Kč/m2],10602,2023,2023,39043
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Přerov,CZ0714,Byty [Kč/m2],10602,2024,2024,41970
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Přerov,CZ0714,Byty [Kč/m2],10602,2025,2025,49550
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Rodinné domy [Kč/m2],10302,2019,2019,23326
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Rodinné domy [Kč/m2],10302,2020,2020,24726
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Rodinné domy [Kč/m2],10302,2021,2021,31846
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Rodinné domy [Kč/m2],10302,2022,2022,39304
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Rodinné domy [Kč/m2],10302,2023,2023,36100
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Rodinné domy [Kč/m2],10302,2024,2024,39884
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Rodinné domy [Kč/m2],10302,2025,2025,42376
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Byty [Kč/m2],10602,2019,2019,23528
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Byty [Kč/m2],10602,2020,2020,26410
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Byty [Kč/m2],10602,2021,2021,34316
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Byty [Kč/m2],10602,2022,2022,41618
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Byty [Kč/m2],10602,2023,2023,38260
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Byty [Kč/m2],10602,2024,2024,41943
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Olomoucký kraj,CZ071,Šumperk,CZ0715,Byty [Kč/m2],10602,2025,2025,46329
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Rodinné domy [Kč/m2],10302,2019,2019,21601
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Rodinné domy [Kč/m2],10302,2020,2020,23230
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Rodinné domy [Kč/m2],10302,2021,2021,29126
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Rodinné domy [Kč/m2],10302,2022,2022,34984
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Rodinné domy [Kč/m2],10302,2023,2023,34785
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Rodinné domy [Kč/m2],10302,2024,2024,37528
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Rodinné domy [Kč/m2],10302,2025,2025,37176
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Byty [Kč/m2],10602,2019,2019,26309
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Byty [Kč/m2],10602,2020,2020,26436
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Byty [Kč/m2],10602,2021,2021,36560
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Byty [Kč/m2],10602,2022,2022,43651
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Byty [Kč/m2],10602,2023,2023,41584
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Byty [Kč/m2],10602,2024,2024,45314
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Kroměříž,CZ0721,Byty [Kč/m2],10602,2025,2025,50176
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Rodinné domy [Kč/m2],10302,2019,2019,22809
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Rodinné domy [Kč/m2],10302,2020,2020,27113
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Rodinné domy [Kč/m2],10302,2021,2021,29317
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Rodinné domy [Kč/m2],10302,2022,2022,36541
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Rodinné domy [Kč/m2],10302,2023,2023,33049
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Rodinné domy [Kč/m2],10302,2024,2024,36984
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Rodinné domy [Kč/m2],10302,2025,2025,40228
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Byty [Kč/m2],10602,2019,2019,28335
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Byty [Kč/m2],10602,2020,2020,33238
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Byty [Kč/m2],10602,2021,2021,39358
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Byty [Kč/m2],10602,2022,2022,49210
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Byty [Kč/m2],10602,2023,2023,46146
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Byty [Kč/m2],10602,2024,2024,51351
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Uherské Hradiště,CZ0722,Byty [Kč/m2],10602,2025,2025,58761
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Rodinné domy [Kč/m2],10302,2019,2019,24345
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Rodinné domy [Kč/m2],10302,2020,2020,28406
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Rodinné domy [Kč/m2],10302,2021,2021,31957
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Rodinné domy [Kč/m2],10302,2022,2022,40363
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Rodinné domy [Kč/m2],10302,2023,2023,38602
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Rodinné domy [Kč/m2],10302,2024,2024,40849
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Rodinné domy [Kč/m2],10302,2025,2025,45640
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Byty [Kč/m2],10602,2019,2019,26273
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Byty [Kč/m2],10602,2020,2020,30165
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Byty [Kč/m2],10602,2021,2021,36329
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Byty [Kč/m2],10602,2022,2022,48114
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Byty [Kč/m2],10602,2023,2023,44242
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Byty [Kč/m2],10602,2024,2024,46082
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Vsetín,CZ0723,Byty [Kč/m2],10602,2025,2025,53472
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Rodinné domy [Kč/m2],10302,2019,2019,28342
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Rodinné domy [Kč/m2],10302,2020,2020,31353
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Rodinné domy [Kč/m2],10302,2021,2021,36421
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Rodinné domy [Kč/m2],10302,2022,2022,44439
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Rodinné domy [Kč/m2],10302,2023,2023,42755
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Rodinné domy [Kč/m2],10302,2024,2024,49570
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Rodinné domy [Kč/m2],10302,2025,2025,52106
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Byty [Kč/m2],10602,2019,2019,33143
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Byty [Kč/m2],10602,2020,2020,35539
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Byty [Kč/m2],10602,2021,2021,45905
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Byty [Kč/m2],10602,2022,2022,52921
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Byty [Kč/m2],10602,2023,2023,50572
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Byty [Kč/m2],10602,2024,2024,55927
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Zlínský kraj,CZ072,Zlín,CZ0724,Byty [Kč/m2],10602,2025,2025,66117
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Rodinné domy [Kč/m2],10302,2019,2019,22560
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Rodinné domy [Kč/m2],10302,2020,2020,24681
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Rodinné domy [Kč/m2],10302,2021,2021,27421
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Rodinné domy [Kč/m2],10302,2022,2022,33690
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Rodinné domy [Kč/m2],10302,2023,2023,34733
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Rodinné domy [Kč/m2],10302,2024,2024,33471
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Rodinné domy [Kč/m2],10302,2025,2025,38065
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Byty [Kč/m2],10602,2019,2019,18195
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Byty [Kč/m2],10602,2020,2020,19633
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Byty [Kč/m2],10602,2021,2021,25192
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Byty [Kč/m2],10602,2022,2022,32705
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Byty [Kč/m2],10602,2023,2023,29415
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Byty [Kč/m2],10602,2024,2024,30577
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Bruntál,CZ0801,Byty [Kč/m2],10602,2025,2025,36921
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Rodinné domy [Kč/m2],10302,2019,2019,29665
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Rodinné domy [Kč/m2],10302,2020,2020,30133
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Rodinné domy [Kč/m2],10302,2021,2021,36335
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Rodinné domy [Kč/m2],10302,2022,2022,44614
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Rodinné domy [Kč/m2],10302,2023,2023,42607
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Rodinné domy [Kč/m2],10302,2024,2024,45846
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Rodinné domy [Kč/m2],10302,2025,2025,48650
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Byty [Kč/m2],10602,2019,2019,24339
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Byty [Kč/m2],10602,2020,2020,28571
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Byty [Kč/m2],10602,2021,2021,38049
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Byty [Kč/m2],10602,2022,2022,45320
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Byty [Kč/m2],10602,2023,2023,41649
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Byty [Kč/m2],10602,2024,2024,46026
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Frýdek-Místek,CZ0802,Byty [Kč/m2],10602,2025,2025,56857
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Rodinné domy [Kč/m2],10302,2019,2019,28128
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Rodinné domy [Kč/m2],10302,2020,2020,29428
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Rodinné domy [Kč/m2],10302,2021,2021,34500
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Rodinné domy [Kč/m2],10302,2022,2022,41806
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Rodinné domy [Kč/m2],10302,2023,2023,37805
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Rodinné domy [Kč/m2],10302,2024,2024,40678
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Rodinné domy [Kč/m2],10302,2025,2025,45448
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Byty [Kč/m2],10602,2019,2019,18904
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Byty [Kč/m2],10602,2020,2020,20923
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Byty [Kč/m2],10602,2021,2021,26814
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Byty [Kč/m2],10602,2022,2022,33048
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Byty [Kč/m2],10602,2023,2023,29369
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Byty [Kč/m2],10602,2024,2024,34175
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Karviná,CZ0803,Byty [Kč/m2],10602,2025,2025,40090
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Rodinné domy [Kč/m2],10302,2019,2019,26407
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Rodinné domy [Kč/m2],10302,2020,2020,27285
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Rodinné domy [Kč/m2],10302,2021,2021,32989
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Rodinné domy [Kč/m2],10302,2022,2022,37506
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Rodinné domy [Kč/m2],10302,2023,2023,39579
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Rodinné domy [Kč/m2],10302,2024,2024,39319
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Rodinné domy [Kč/m2],10302,2025,2025,43210
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Byty [Kč/m2],10602,2019,2019,21174
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Byty [Kč/m2],10602,2020,2020,25211
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Byty [Kč/m2],10602,2021,2021,32379
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Byty [Kč/m2],10602,2022,2022,41319
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Byty [Kč/m2],10602,2023,2023,38201
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Byty [Kč/m2],10602,2024,2024,40384
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Nový Jičín,CZ0804,Byty [Kč/m2],10602,2025,2025,46662
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Rodinné domy [Kč/m2],10302,2019,2019,27186
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Rodinné domy [Kč/m2],10302,2020,2020,30572
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Rodinné domy [Kč/m2],10302,2021,2021,34350
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Rodinné domy [Kč/m2],10302,2022,2022,40495
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Rodinné domy [Kč/m2],10302,2023,2023,38791
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Rodinné domy [Kč/m2],10302,2024,2024,41072
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Rodinné domy [Kč/m2],10302,2025,2025,43120
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Byty [Kč/m2],10602,2019,2019,27922
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Byty [Kč/m2],10602,2020,2020,29371
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Byty [Kč/m2],10602,2021,2021,38343
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Byty [Kč/m2],10602,2022,2022,46814
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Byty [Kč/m2],10602,2023,2023,43002
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Byty [Kč/m2],10602,2024,2024,47874
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Opava,CZ0805,Byty [Kč/m2],10602,2025,2025,54502
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Moravskoslezský kraj,CZ080,Ostrava-město,CZ0806,Rodinné domy [Kč/m2],10302,2019,2019,35267
