"Ukazatel","IndicatorType","Počet obyvatel obce","VELSKUPOBC","Území-Stát","Uz023h22.STAT","Území-Kraj","Uz023h22.KRAJ","Území-Okres","Uz023h22.OKRES","Druh nemovitosti","REPRCENNEM","Roční a 3-letá období","CAS1R3R1","Hodnota"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Jablonec nad Nisou","CZ0512","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","43398"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Jablonec nad Nisou","CZ0512","Byty [Kč/m2]","10602","2019-2021","2019-2021","24511"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Jablonec nad Nisou","CZ0512","Byty [Kč/m2]","10602","2020-2022","2020-2022","30183"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Jablonec nad Nisou","CZ0512","Byty [Kč/m2]","10602","2021-2023","2021-2023","36005"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Jablonec nad Nisou","CZ0512","Byty [Kč/m2]","10602","2022-2024","2022-2024","35000"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Liberec","CZ0513","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","26721"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Liberec","CZ0513","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","32087"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Liberec","CZ0513","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","34982"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Liberec","CZ0513","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","40539"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Liberec","CZ0513","Byty [Kč/m2]","10602","2019-2021","2019-2021","25425"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Liberec","CZ0513","Byty [Kč/m2]","10602","2020-2022","2020-2022","27272"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Liberec","CZ0513","Byty [Kč/m2]","10602","2021-2023","2021-2023","32726"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Liberec","CZ0513","Byty [Kč/m2]","10602","2022-2024","2022-2024","35258"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Semily","CZ0514","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","29147"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Semily","CZ0514","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","33186"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Semily","CZ0514","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","37103"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Semily","CZ0514","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","39345"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Semily","CZ0514","Byty [Kč/m2]","10602","2019-2021","2019-2021","21997"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Semily","CZ0514","Byty [Kč/m2]","10602","2020-2022","2020-2022","25873"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Semily","CZ0514","Byty [Kč/m2]","10602","2021-2023","2021-2023","30464"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Liberecký kraj","CZ051","Semily","CZ0514","Byty [Kč/m2]","10602","2022-2024","2022-2024","36022"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Hradec Králové","CZ0521","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","29870"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Hradec Králové","CZ0521","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","34649"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Hradec Králové","CZ0521","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","40163"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Hradec Králové","CZ0521","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","44899"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Hradec Králové","CZ0521","Byty [Kč/m2]","10602","2019-2021","2019-2021","28308"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Hradec Králové","CZ0521","Byty [Kč/m2]","10602","2020-2022","2020-2022","35336"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Hradec Králové","CZ0521","Byty [Kč/m2]","10602","2021-2023","2021-2023","33234"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Hradec Králové","CZ0521","Byty [Kč/m2]","10602","2022-2024","2022-2024","37868"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Jičín","CZ0522","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","27781"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Jičín","CZ0522","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","30513"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Jičín","CZ0522","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","35772"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Jičín","CZ0522","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","39557"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Jičín","CZ0522","Byty [Kč/m2]","10602","2019-2021","2019-2021","25328"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Jičín","CZ0522","Byty [Kč/m2]","10602","2020-2022","2020-2022","29386"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Jičín","CZ0522","Byty [Kč/m2]","10602","2021-2023","2021-2023","33033"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Jičín","CZ0522","Byty [Kč/m2]","10602","2022-2024","2022-2024","36649"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Náchod","CZ0523","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","29124"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Náchod","CZ0523","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","32353"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Náchod","CZ0523","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","38438"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Náchod","CZ0523","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","41479"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Náchod","CZ0523","Byty [Kč/m2]","10602","2019-2021","2019-2021","21877"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Náchod","CZ0523","Byty [Kč/m2]","10602","2020-2022","2020-2022","24709"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Náchod","CZ0523","Byty [Kč/m2]","10602","2021-2023","2021-2023","28165"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Náchod","CZ0523","Byty [Kč/m2]","10602","2022-2024","2022-2024","31261"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Rychnov nad Kněžnou","CZ0524","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","31539"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Rychnov nad Kněžnou","CZ0524","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","33488"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Rychnov nad Kněžnou","CZ0524","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","38361"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Rychnov nad Kněžnou","CZ0524","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","45100"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Rychnov nad Kněžnou","CZ0524","Byty [Kč/m2]","10602","2019-2021","2019-2021","22672"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Rychnov nad Kněžnou","CZ0524","Byty [Kč/m2]","10602","2020-2022","2020-2022","29522"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Rychnov nad Kněžnou","CZ0524","Byty [Kč/m2]","10602","2021-2023","2021-2023","33948"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Rychnov nad Kněžnou","CZ0524","Byty [Kč/m2]","10602","2022-2024","2022-2024","33352"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Trutnov","CZ0525","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","30023"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Trutnov","CZ0525","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","35924"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Trutnov","CZ0525","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","38900"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Trutnov","CZ0525","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","43696"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Trutnov","CZ0525","Byty [Kč/m2]","10602","2019-2021","2019-2021","23339"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Trutnov","CZ0525","Byty [Kč/m2]","10602","2020-2022","2020-2022","28462"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Trutnov","CZ0525","Byty [Kč/m2]","10602","2021-2023","2021-2023","33546"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Královéhradecký kraj","CZ052","Trutnov","CZ0525","Byty [Kč/m2]","10602","2022-2024","2022-2024","35819"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Chrudim","CZ0531","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","27974"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Chrudim","CZ0531","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","32288"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Chrudim","CZ0531","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","35287"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Chrudim","CZ0531","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","38170"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Chrudim","CZ0531","Byty [Kč/m2]","10602","2019-2021","2019-2021","20076"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Chrudim","CZ0531","Byty [Kč/m2]","10602","2020-2022","2020-2022","25978"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Chrudim","CZ0531","Byty [Kč/m2]","10602","2021-2023","2021-2023","29946"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Chrudim","CZ0531","Byty [Kč/m2]","10602","2022-2024","2022-2024","33051"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Pardubice","CZ0532","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","37652"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Pardubice","CZ0532","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","41824"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Pardubice","CZ0532","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","44452"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Pardubice","CZ0532","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","50916"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Pardubice","CZ0532","Byty [Kč/m2]","10602","2019-2021","2019-2021","27746"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Pardubice","CZ0532","Byty [Kč/m2]","10602","2020-2022","2020-2022","32206"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Pardubice","CZ0532","Byty [Kč/m2]","10602","2021-2023","2021-2023","37359"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Pardubice","CZ0532","Byty [Kč/m2]","10602","2022-2024","2022-2024","42563"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Svitavy","CZ0533","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","27895"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Svitavy","CZ0533","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","31255"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Svitavy","CZ0533","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","33800"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Svitavy","CZ0533","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","33997"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Svitavy","CZ0533","Byty [Kč/m2]","10602","2019-2021","2019-2021","20701"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Svitavy","CZ0533","Byty [Kč/m2]","10602","2020-2022","2020-2022","25711"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Svitavy","CZ0533","Byty [Kč/m2]","10602","2021-2023","2021-2023","29226"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Svitavy","CZ0533","Byty [Kč/m2]","10602","2022-2024","2022-2024","33780"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Ústí nad Orlicí","CZ0534","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","27481"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Ústí nad Orlicí","CZ0534","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","30483"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Ústí nad Orlicí","CZ0534","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","36188"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Ústí nad Orlicí","CZ0534","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","38149"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Ústí nad Orlicí","CZ0534","Byty [Kč/m2]","10602","2019-2021","2019-2021","23539"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Ústí nad Orlicí","CZ0534","Byty [Kč/m2]","10602","2020-2022","2020-2022","26945"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Ústí nad Orlicí","CZ0534","Byty [Kč/m2]","10602","2021-2023","2021-2023","28831"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Pardubický kraj","CZ053","Ústí nad Orlicí","CZ0534","Byty [Kč/m2]","10602","2022-2024","2022-2024","32827"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Havlíčkův Brod","CZ0631","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","29829"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Havlíčkův Brod","CZ0631","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","33462"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Havlíčkův Brod","CZ0631","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","37479"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Havlíčkův Brod","CZ0631","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","39666"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Havlíčkův Brod","CZ0631","Byty [Kč/m2]","10602","2019-2021","2019-2021","17504"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Havlíčkův Brod","CZ0631","Byty [Kč/m2]","10602","2020-2022","2020-2022","21877"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Havlíčkův Brod","CZ0631","Byty [Kč/m2]","10602","2021-2023","2021-2023","27398"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Havlíčkův Brod","CZ0631","Byty [Kč/m2]","10602","2022-2024","2022-2024","34165"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Jihlava","CZ0632","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","26304"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Jihlava","CZ0632","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","31221"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Jihlava","CZ0632","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","37199"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Jihlava","CZ0632","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","42790"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Jihlava","CZ0632","Byty [Kč/m2]","10602","2019-2021","2019-2021","24395"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Jihlava","CZ0632","Byty [Kč/m2]","10602","2020-2022","2020-2022","30755"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Jihlava","CZ0632","Byty [Kč/m2]","10602","2021-2023","2021-2023","39090"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Jihlava","CZ0632","Byty [Kč/m2]","10602","2022-2024","2022-2024","36980"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Pelhřimov","CZ0633","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","29513"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Pelhřimov","CZ0633","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","32710"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Pelhřimov","CZ0633","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","34600"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Pelhřimov","CZ0633","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","36035"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Pelhřimov","CZ0633","Byty [Kč/m2]","10602","2019-2021","2019-2021","20324"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Pelhřimov","CZ0633","Byty [Kč/m2]","10602","2020-2022","2020-2022","23082"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Pelhřimov","CZ0633","Byty [Kč/m2]","10602","2021-2023","2021-2023","25205"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Pelhřimov","CZ0633","Byty [Kč/m2]","10602","2022-2024","2022-2024","30693"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Třebíč","CZ0634","Rodinné domy [Kč/m2]","10302","2019-2021","2019-2021","27904"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Třebíč","CZ0634","Rodinné domy [Kč/m2]","10302","2020-2022","2020-2022","32745"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Třebíč","CZ0634","Rodinné domy [Kč/m2]","10302","2021-2023","2021-2023","35687"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Třebíč","CZ0634","Rodinné domy [Kč/m2]","10302","2022-2024","2022-2024","41305"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Třebíč","CZ0634","Byty [Kč/m2]","10602","2019-2021","2019-2021","22605"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Třebíč","CZ0634","Byty [Kč/m2]","10602","2020-2022","2020-2022","27277"
"Průměrná jednotková kupní cena nemovitosti","7432","do 1 999 obyv.","399999632000000","Česko","CZ","Kraj Vysočina","CZ063","Třebíč","CZ0634","Byty [Kč/m2]","10602","2021-2023","2021-2023","32527"
